Client_ID;Credit_ID;Agence;Type_Credit;Date_Realisation;Montant_Initial;Duree_Mois;Taux;Assurance;Echeance_Mensuelle
CLI-3994;CRE-3994;Strasbourg;Consommation;2021-06-15;24976;45;7.37;1;708.42
CLI-3995;CRE-3995;Mulhouse;Habitat;2022-10-26;288647;188;3.99;0;2495.11
CLI-3996;CRE-3996;Epinal;Consommation;2020-12-08;18645;56;7.34;1;446.99
CLI-3997;CRE-3997;Mulhouse;Habitat;2019-11-07;331078;269;3.61;1;2226.77
CLI-3998;CRE-3998;Colmar;Auto;2020-08-15;28783;74;5.76;0;527.12
CLI-3999;CRE-3999;Epinal;Habitat;2021-02-01;400776;180;3.32;1;3335.35
CLI-4000;CRE-4000;Mulhouse;Habitat;2020-11-21;438366;182;3.67;1;3749.27
CLI-4001;CRE-4001;Strasbourg;Habitat;2022-06-14;197625;274;4.14;1;1403.07
CLI-4002;CRE-4002;Strasbourg;Habitat;2020-11-22;340321;193;3.61;1;2787.12
CLI-4003;CRE-4003;Mulhouse;Auto;2021-06-14;41024;51;5.7;1;999.26
CLI-4004;CRE-4004;Epinal;Habitat;2022-09-25;409701;241;3.33;0;2836.92
CLI-4005;CRE-4005;Strasbourg;Consommation;2021-05-26;20329;31;6.13;0;759.62
CLI-4006;CRE-4006;Epinal;Habitat;2019-05-21;353332;190;3.51;1;2893.14
CLI-4007;CRE-4007;Epinal;Auto;2022-07-10;31596;46;5.71;1;837.21
CLI-4008;CRE-4008;Epinal;Habitat;2020-07-31;175513;194;3.87;1;1470.74
CLI-4009;CRE-4009;Mulhouse;Habitat;2020-09-11;232915;251;3.26;0;1560.7
CLI-4010;CRE-4010;Strasbourg;Auto;2021-08-13;27430;51;5.46;1;662.65
CLI-4011;CRE-4011;Mulhouse;Auto;2020-12-10;37211;73;5.84;0;690.83
CLI-4012;CRE-4012;Epinal;Habitat;2019-06-04;245470;242;3.4;1;1709.84
CLI-4013;CRE-4013;Epinal;Auto;2020-08-25;31490;47;4.79;1;795.7
CLI-4014;CRE-4014;Mulhouse;Consommation;2019-10-19;11476;38;6.2;0;361.29
CLI-4015;CRE-4015;Mulhouse;Habitat;2022-01-04;154684;226;4.2;0;1225.84
CLI-4016;CRE-4016;Epinal;Habitat;2020-10-10;399027;241;4.02;1;2992.45
CLI-4017;CRE-4017;Epinal;Habitat;2020-02-27;420149;261;3.95;0;2992.76
CLI-4018;CRE-4018;Colmar;Habitat;2020-06-19;223002;258;3.4;1;1496.19
CLI-4019;CRE-4019;Mulhouse;Consommation;2019-05-27;10079;16;5.72;0;677.98
CLI-4020;CRE-4020;Mulhouse;Habitat;2020-08-21;402735;250;3.8;1;2886.27
CLI-4021;CRE-4021;Epinal;Habitat;2019-05-20;238713;202;3.61;0;1899.88
CLI-4022;CRE-4022;Strasbourg;Consommation;2022-07-23;17628;14;6.6;1;1356.1
CLI-4023;CRE-4023;Epinal;Habitat;2021-07-26;368141;263;3.94;1;2608.51
CLI-4024;CRE-4024;Mulhouse;Consommation;2022-05-20;17603;38;5.82;1;548.61
CLI-4025;CRE-4025;Mulhouse;Consommation;2021-04-03;15384;14;6.43;0;1181.29
CLI-4026;CRE-4026;Strasbourg;Habitat;2019-11-08;280793;203;3.25;1;2143.7
CLI-4027;CRE-4027;Epinal;Habitat;2020-01-06;226164;240;4.06;1;1707.54
CLI-4028;CRE-4028;Strasbourg;Habitat;2021-07-24;311986;291;3.55;1;1995.08
CLI-4029;CRE-4029;Mulhouse;Consommation;2020-09-14;11240;36;5.88;0;367.3
CLI-4030;CRE-4030;Colmar;Habitat;2021-02-27;305205;242;3.73;0;2209.86
CLI-4031;CRE-4031;Mulhouse;Auto;2021-08-27;25652;53;4.83;1;587.25
CLI-4032;CRE-4032;Strasbourg;Habitat;2021-05-29;423269;253;3.33;1;2847.57
CLI-4033;CRE-4033;Strasbourg;Consommation;2021-03-15;22326;47;7.12;1;607.49
CLI-4034;CRE-4034;Mulhouse;Consommation;2020-07-15;22081;12;7.01;1;1969.07
CLI-4035;CRE-4035;Strasbourg;Habitat;2019-05-18;397000;241;3.17;1;2696.04
CLI-4036;CRE-4036;Colmar;Habitat;2021-09-23;334267;278;3.42;1;2155.06
CLI-4037;CRE-4037;Mulhouse;Consommation;2020-05-11;14569;36;7.4;1;494.54
CLI-4038;CRE-4038;Epinal;Consommation;2021-12-27;23828;20;6.65;1;1323.45
CLI-4039;CRE-4039;Mulhouse;Consommation;2020-04-08;6708;12;5.84;0;591.65
CLI-4040;CRE-4040;Mulhouse;Auto;2020-04-11;38393;64;4.82;1;754.1
CLI-4041;CRE-4041;Epinal;Auto;2020-07-17;20130;54;5.07;1;457.83
CLI-4042;CRE-4042;Colmar;Habitat;2020-12-08;268331;186;3.99;0;2334.84
CLI-4043;CRE-4043;Strasbourg;Auto;2021-05-13;40349;37;5.86;1;1287.55
CLI-4044;CRE-4044;Strasbourg;Habitat;2022-11-21;192879;190;3.93;0;1646.83
CLI-4045;CRE-4045;Colmar;Habitat;2022-02-01;300886;247;3.27;1;2038.08
CLI-4046;CRE-4046;Colmar;Habitat;2021-07-10;189174;264;3.8;1;1315.62
CLI-4047;CRE-4047;Strasbourg;Habitat;2022-08-25;229996;182;3.49;1;1932.62
CLI-4048;CRE-4048;Strasbourg;Habitat;2020-08-09;155318;183;4.16;1;1387.17
CLI-4049;CRE-4049;Colmar;Habitat;2022-03-14;440950;212;3.16;1;3241.12
CLI-4050;CRE-4050;Strasbourg;Consommation;2022-10-16;6312;53;6.3;1;152.23
CLI-4051;CRE-4051;Strasbourg;Habitat;2021-04-04;153097;283;3.4;0;974.75
CLI-4052;CRE-4052;Strasbourg;Habitat;2021-06-17;448038;276;3.43;0;2903.97
CLI-4053;CRE-4053;Colmar;Consommation;2022-10-01;8496;38;6.9;0;272.43
CLI-4054;CRE-4054;Strasbourg;Auto;2022-02-27;29942;38;5.6;1;927.68
CLI-4055;CRE-4055;Strasbourg;Habitat;2019-08-01;319643;193;3.88;1;2689.69
CLI-4056;CRE-4056;Colmar;Auto;2020-01-18;27297;52;5.07;1;640.27
CLI-4057;CRE-4057;Colmar;Consommation;2020-06-19;9187;50;5.57;0;226.38
CLI-4058;CRE-4058;Mulhouse;Habitat;2019-02-26;430580;191;3.57;1;3535.32
CLI-4059;CRE-4059;Epinal;Habitat;2021-06-25;440994;208;3.75;1;3498.27
CLI-4060;CRE-4060;Mulhouse;Habitat;2019-03-15;168396;298;3.71;1;1085.71
CLI-4061;CRE-4061;Colmar;Consommation;2019-06-10;22777;33;6.92;0;821.56
CLI-4062;CRE-4062;Mulhouse;Habitat;2019-08-25;281124;192;3.99;0;2398.92
CLI-4063;CRE-4063;Colmar;Habitat;2021-10-28;220253;293;4.04;1;1493.24
CLI-4064;CRE-4064;Mulhouse;Auto;2022-10-30;35078;42;5.57;0;998.01
CLI-4065;CRE-4065;Mulhouse;Consommation;2021-07-20;14387;42;6.95;1;425.87
CLI-4066;CRE-4066;Mulhouse;Consommation;2020-07-15;23682;40;6.02;0;710.85
CLI-4067;CRE-4067;Strasbourg;Consommation;2020-10-08;17177;23;6.79;1;844.02
CLI-4068;CRE-4068;Epinal;Habitat;2021-06-30;321005;261;3.47;0;2158.14
CLI-4069;CRE-4069;Colmar;Auto;2021-03-19;38311;72;5.11;0;695.24
CLI-4070;CRE-4070;Mulhouse;Habitat;2021-10-27;274309;205;3.89;1;2227.31
CLI-4071;CRE-4071;Strasbourg;Auto;2022-07-12;34877;75;5.26;0;617.9
CLI-4072;CRE-4072;Strasbourg;Habitat;2021-03-11;421459;180;3.26;1;3486.4
CLI-4073;CRE-4073;Mulhouse;Consommation;2021-04-19;5940;23;5.81;1;287.02
CLI-4074;CRE-4074;Colmar;Consommation;2020-10-22;18917;39;5.96;1;579.01
CLI-4075;CRE-4075;Epinal;Habitat;2022-08-08;421018;209;3.87;1;3372.22
CLI-4076;CRE-4076;Epinal;Consommation;2022-01-26;15421;22;6.6;1;785.77
CLI-4077;CRE-4077;Epinal;Habitat;2020-06-30;420624;241;3.77;1;3066.79
CLI-4078;CRE-4078;Mulhouse;Consommation;2019-12-31;7742;50;6.06;1;193.94
CLI-4079;CRE-4079;Epinal;Consommation;2022-02-22;13507;17;6.63;1;869.16
CLI-4080;CRE-4080;Colmar;Habitat;2022-10-17;311516;259;3.37;0;2077.61
CLI-4081;CRE-4081;Mulhouse;Consommation;2022-04-30;20938;37;7.13;0;690.3
CLI-4082;CRE-4082;Colmar;Habitat;2020-06-29;255561;182;3.94;1;2243.27
CLI-4083;CRE-4083;Epinal;Auto;2020-07-25;34696;42;5.06;1;972.4
CLI-4084;CRE-4084;Colmar;Habitat;2019-02-04;199085;260;3.74;1;1386.19
CLI-4085;CRE-4085;Epinal;Consommation;2022-02-25;8413;38;5.68;1;261.22
CLI-4086;CRE-4086;Epinal;Habitat;2022-11-26;348713;251;3.54;0;2418.0
CLI-4087;CRE-4087;Colmar;Consommation;2022-03-13;11304;19;6.0;1;651.47
CLI-4088;CRE-4088;Mulhouse;Habitat;2019-07-17;211446;208;3.55;1;1642.1
CLI-4089;CRE-4089;Colmar;Consommation;2019-05-02;16297;57;6.46;0;373.64
CLI-4090;CRE-4090;Colmar;Consommation;2019-05-28;18189;46;7.16;0;503.94
CLI-4091;CRE-4091;Colmar;Auto;2022-11-22;29666;69;5.36;1;562.45
CLI-4092;CRE-4092;Epinal;Habitat;2019-11-21;162655;220;4.21;1;1309.99
CLI-4093;CRE-4093;Mulhouse;Habitat;2020-06-26;314210;238;3.52;1;2241.89
CLI-4094;CRE-4094;Epinal;Habitat;2019-10-17;430553;293;3.29;1;2649.9
CLI-4095;CRE-4095;Epinal;Consommation;2022-09-12;6154;44;5.84;1;169.81
CLI-4096;CRE-4096;Epinal;Consommation;2019-05-26;11200;14;7.34;1;868.51
CLI-4097;CRE-4097;Strasbourg;Auto;2022-01-25;25045;74;5.4;1;451.15
CLI-4098;CRE-4098;Epinal;Consommation;2019-08-11;15701;38;6.69;0;500.72
CLI-4099;CRE-4099;Epinal;Habitat;2022-04-28;294062;224;3.57;1;2187.61
CLI-4100;CRE-4100;Strasbourg;Consommation;2019-06-10;8048;17;5.77;1;512.11
CLI-4101;CRE-4101;Strasbourg;Habitat;2019-12-28;184410;190;3.66;1;1533.03
CLI-4102;CRE-4102;Colmar;Habitat;2021-04-10;170896;189;3.76;0;1439.69
CLI-4103;CRE-4103;Strasbourg;Habitat;2019-09-07;409350;277;3.16;1;2555.75
CLI-4104;CRE-4104;Colmar;Habitat;2020-10-14;152479;238;3.63;1;1101.92
CLI-4105;CRE-4105;Strasbourg;Habitat;2020-09-04;169940;221;3.47;0;1260.37
CLI-4106;CRE-4106;Epinal;Habitat;2019-09-09;286237;217;4.15;0;2308.97
CLI-4107;CRE-4107;Mulhouse;Habitat;2019-05-27;278621;264;3.26;1;1812.3
CLI-4108;CRE-4108;Strasbourg;Auto;2021-05-23;20163;67;5.55;1;394.19
CLI-4109;CRE-4109;Mulhouse;Habitat;2019-05-30;235851;205;3.77;0;1891.46
CLI-4110;CRE-4110;Mulhouse;Habitat;2021-05-25;357121;223;3.42;1;2619.23
CLI-4111;CRE-4111;Epinal;Consommation;2022-11-10;17131;29;6.32;1;680.95
CLI-4112;CRE-4112;Mulhouse;Consommation;2019-03-13;18115;59;7.42;0;419.04
CLI-4113;CRE-4113;Mulhouse;Consommation;2022-03-07;14246;47;5.67;1;370.42
CLI-4114;CRE-4114;Mulhouse;Habitat;2022-01-15;208973;246;4.23;0;1586.11
CLI-4115;CRE-4115;Epinal;Auto;2019-10-10;25762;65;5.52;1;514.84
CLI-4116;CRE-4116;Colmar;Consommation;2020-03-04;13440;42;7.06;0;399.07
CLI-4117;CRE-4117;Mulhouse;Auto;2021-11-22;30777;45;5.92;1;835.77
CLI-4118;CRE-4118;Epinal;Consommation;2020-11-02;21354;26;6.49;1;936.8
CLI-4119;CRE-4119;Strasbourg;Habitat;2022-05-25;256937;278;4.04;0;1789.26
CLI-4120;CRE-4120;Colmar;Habitat;2022-09-08;229022;189;3.89;1;1954.17
CLI-4121;CRE-4121;Strasbourg;Consommation;2020-09-11;14352;14;6.67;1;1104.92
CLI-4122;CRE-4122;Strasbourg;Auto;2019-10-09;37482;66;4.96;1;722.83
CLI-4123;CRE-4123;Epinal;Habitat;2022-11-19;380482;263;3.89;1;2680.1
CLI-4124;CRE-4124;Mulhouse;Habitat;2022-02-01;163291;273;3.98;1;1139.72
CLI-4125;CRE-4125;Strasbourg;Consommation;2022-02-19;13167;21;6.78;1;701.39
CLI-4126;CRE-4126;Colmar;Habitat;2021-05-11;357518;238;3.67;1;2595.59
CLI-4127;CRE-4127;Colmar;Habitat;2019-06-16;449336;297;3.69;1;2894.62
CLI-4128;CRE-4128;Strasbourg;Auto;2020-08-11;24603;77;5.54;1;433.1
CLI-4129;CRE-4129;Strasbourg;Habitat;2021-03-18;407244;258;3.61;1;2803.59
CLI-4130;CRE-4130;Colmar;Consommation;2020-07-26;6754;48;7.39;1;182.3
CLI-4131;CRE-4131;Strasbourg;Consommation;2022-09-02;14907;58;6.24;0;334.53
CLI-4132;CRE-4132;Epinal;Consommation;2021-02-19;15836;51;5.82;1;387.31
CLI-4133;CRE-4133;Mulhouse;Consommation;2022-05-25;6885;48;5.52;1;175.11
CLI-4134;CRE-4134;Strasbourg;Consommation;2020-07-30;22034;18;6.24;1;1338.69
CLI-4135;CRE-4135;Strasbourg;Habitat;2019-12-06;312075;196;3.92;1;2611.66
CLI-4136;CRE-4136;Colmar;Auto;2020-10-27;18110;62;4.79;1;364.39
CLI-4137;CRE-4137;Epinal;Habitat;2020-12-19;204956;234;3.52;1;1477.08
CLI-4138;CRE-4138;Colmar;Consommation;2020-01-16;23950;54;7.05;1;584.22
CLI-4139;CRE-4139;Colmar;Habitat;2022-07-18;330635;189;3.17;0;2622.82
CLI-4140;CRE-4140;Epinal;Auto;2019-04-08;44398;69;5.59;1;850.27
CLI-4141;CRE-4141;Epinal;Consommation;2022-07-31;7783;28;5.85;1;315.91
CLI-4142;CRE-4142;Colmar;Consommation;2022-01-20;20053;54;5.76;0;467.61
CLI-4143;CRE-4143;Epinal;Habitat;2020-12-09;395501;212;3.37;0;2976.27
CLI-4144;CRE-4144;Colmar;Habitat;2022-08-06;239221;184;3.25;0;1948.0
CLI-4145;CRE-4145;Mulhouse;Auto;2021-01-15;39418;69;4.86;1;730.92
CLI-4146;CRE-4146;Strasbourg;Habitat;2022-09-09;247889;235;3.43;1;1763.4
CLI-4147;CRE-4147;Colmar;Consommation;2022-11-14;7748;43;5.69;1;216.92
CLI-4148;CRE-4148;Epinal;Consommation;2021-05-01;10397;24;6.25;1;487.36
CLI-4149;CRE-4149;Mulhouse;Habitat;2021-06-23;352046;299;3.83;1;2301.02
CLI-4150;CRE-4150;Mulhouse;Habitat;2020-05-25;293526;225;3.7;1;2209.6
CLI-4151;CRE-4151;Strasbourg;Auto;2022-08-30;24005;78;5.54;1;418.58
CLI-4152;CRE-4152;Strasbourg;Consommation;2022-03-16;5315;46;6.72;1;145.31
CLI-4153;CRE-4153;Colmar;Habitat;2021-05-26;318795;235;3.25;1;2219.98
CLI-4154;CRE-4154;Strasbourg;Habitat;2020-06-24;255336;255;3.86;0;1822.65
CLI-4155;CRE-4155;Epinal;Habitat;2021-04-10;343086;215;3.2;0;2510.64
CLI-4156;CRE-4156;Colmar;Habitat;2022-10-25;240647;280;3.72;0;1605.46
CLI-4157;CRE-4157;Strasbourg;Habitat;2019-04-09;418660;252;3.4;1;2847.55
CLI-4158;CRE-4158;Strasbourg;Consommation;2022-04-15;22882;18;6.5;0;1395.17
CLI-4159;CRE-4159;Mulhouse;Auto;2022-01-10;28345;67;5.97;1;564.08
CLI-4160;CRE-4160;Strasbourg;Consommation;2022-02-25;15455;32;6.01;1;560.37
CLI-4161;CRE-4161;Epinal;Habitat;2020-06-20;411393;285;3.87;0;2770.23
CLI-4162;CRE-4162;Strasbourg;Consommation;2021-09-24;8973;47;6.2;0;237.28
CLI-4163;CRE-4163;Mulhouse;Habitat;2020-03-11;254011;225;3.94;1;1962.94
CLI-4164;CRE-4164;Epinal;Habitat;2022-05-23;243882;214;3.67;1;1885.51
CLI-4165;CRE-4165;Mulhouse;Consommation;2019-06-13;15384;58;6.67;0;350.75
CLI-4166;CRE-4166;Mulhouse;Consommation;2019-12-05;7010;21;5.86;1;368.04
CLI-4167;CRE-4167;Epinal;Consommation;2019-11-11;8283;13;6.0;0;678.57
CLI-4168;CRE-4168;Colmar;Habitat;2019-12-11;406850;264;3.92;1;2870.14
CLI-4169;CRE-4169;Strasbourg;Habitat;2020-11-04;198545;242;3.99;1;1480.6
CLI-4170;CRE-4170;Colmar;Habitat;2020-08-12;194139;297;3.42;0;1206.96
CLI-4171;CRE-4171;Mulhouse;Consommation;2022-03-13;9896;52;7.19;1;249.6
CLI-4172;CRE-4172;Mulhouse;Habitat;2022-03-27;405549;236;3.35;1;2850.59
CLI-4173;CRE-4173;Colmar;Habitat;2022-01-31;219180;188;3.77;0;1854.44
CLI-4174;CRE-4174;Colmar;Consommation;2021-12-20;15915;14;6.99;0;1229.49
CLI-4175;CRE-4175;Colmar;Auto;2019-02-15;43864;78;5.11;1;749.15
CLI-4176;CRE-4176;Strasbourg;Consommation;2020-12-28;17306;55;5.6;1;395.42
CLI-4177;CRE-4177;Colmar;Habitat;2020-06-13;293628;211;3.84;1;2331.21
CLI-4178;CRE-4178;Colmar;Habitat;2022-05-16;361793;270;3.64;0;2437.41
CLI-4179;CRE-4179;Mulhouse;Habitat;2022-02-27;214039;266;4.0;1;1518.12
CLI-4180;CRE-4180;Strasbourg;Habitat;2021-07-28;377978;193;3.86;1;3174.26
CLI-4181;CRE-4181;Colmar;Habitat;2022-08-27;275670;189;3.26;0;2207.47
CLI-4182;CRE-4182;Strasbourg;Consommation;2022-06-29;8704;30;7.39;0;343.74
CLI-4183;CRE-4183;Mulhouse;Consommation;2022-07-12;22427;47;6.17;1;592.48
CLI-4184;CRE-4184;Colmar;Consommation;2021-10-06;5574;12;5.96;0;492.18
CLI-4185;CRE-4185;Mulhouse;Habitat;2019-03-07;411560;276;3.56;1;2712.12
CLI-4186;CRE-4186;Strasbourg;Habitat;2020-10-12;418400;215;3.85;1;3288.41
CLI-4187;CRE-4187;Colmar;Consommation;2019-11-22;23545;13;7.34;1;1955.17
CLI-4188;CRE-4188;Strasbourg;Auto;2021-09-16;23730;78;5.7;1;416.95
CLI-4189;CRE-4189;Colmar;Auto;2020-05-31;38493;42;5.51;0;1093.25
CLI-4190;CRE-4190;Mulhouse;Consommation;2019-08-19;9895;19;5.87;0;569.19
CLI-4191;CRE-4191;Epinal;Consommation;2019-05-31;5706;41;5.82;0;166.84
CLI-4192;CRE-4192;Mulhouse;Habitat;2022-03-29;325280;282;3.37;1;2066.97
CLI-4193;CRE-4193;Epinal;Habitat;2021-02-21;438974;197;3.47;1;3497.66
CLI-4194;CRE-4194;Mulhouse;Habitat;2022-08-14;264430;188;3.89;1;2263.74
CLI-4195;CRE-4195;Colmar;Habitat;2020-05-01;393317;196;3.82;0;3258.78
CLI-4196;CRE-4196;Strasbourg;Habitat;2021-03-24;185365;232;4.0;1;1416.87
CLI-4197;CRE-4197;Mulhouse;Consommation;2020-08-13;16301;37;6.42;1;527.78
CLI-4198;CRE-4198;Mulhouse;Habitat;2020-03-14;347989;216;3.23;1;2547.73
CLI-4199;CRE-4199;Mulhouse;Habitat;2021-02-02;335573;253;3.2;0;2221.24
CLI-4200;CRE-4200;Colmar;Consommation;2022-07-30;6819;47;7.03;1;185.03
CLI-4201;CRE-4201;Colmar;Auto;2019-11-06;16583;80;5.14;1;278.32
CLI-4202;CRE-4202;Epinal;Auto;2020-04-13;34977;64;5.85;1;717.03
CLI-4203;CRE-4203;Colmar;Consommation;2019-02-02;13502;52;7.1;1;339.54
CLI-4204;CRE-4204;Mulhouse;Consommation;2020-01-11;19724;51;7.0;0;501.8
CLI-4205;CRE-4205;Colmar;Habitat;2019-07-17;308695;194;3.23;1;2422.12
CLI-4206;CRE-4206;Mulhouse;Consommation;2022-07-01;24146;42;6.35;1;702.68
CLI-4207;CRE-4207;Epinal;Habitat;2019-05-16;153575;279;4.18;1;1085.4
CLI-4208;CRE-4208;Colmar;Auto;2021-11-18;38144;69;4.87;1;707.61
CLI-4209;CRE-4209;Colmar;Habitat;2019-02-13;438216;290;3.66;1;2847.65
CLI-4210;CRE-4210;Mulhouse;Consommation;2020-08-05;20327;48;6.48;0;533.24
CLI-4211;CRE-4211;Mulhouse;Habitat;2019-12-06;382994;266;3.9;1;2684.56
CLI-4212;CRE-4212;Mulhouse;Habitat;2019-08-16;173424;270;3.84;1;1197.27
CLI-4213;CRE-4213;Colmar;Auto;2020-10-01;32756;66;4.97;1;631.97
CLI-4214;CRE-4214;Strasbourg;Auto;2020-09-18;32175;71;5.71;1;606.27
CLI-4215;CRE-4215;Mulhouse;Auto;2019-10-27;39507;60;5.6;1;842.82
CLI-4216;CRE-4216;Mulhouse;Habitat;2022-09-14;314164;276;3.84;1;2143.6
CLI-4217;CRE-4217;Epinal;Habitat;2020-07-12;304713;246;3.78;1;2198.52
CLI-4218;CRE-4218;Strasbourg;Auto;2020-12-11;22569;58;5.3;1;488.8
CLI-4219;CRE-4219;Strasbourg;Habitat;2019-11-02;325453;249;3.67;1;2302.38
CLI-4220;CRE-4220;Mulhouse;Habitat;2021-09-16;283269;256;3.95;1;2038.95
CLI-4221;CRE-4221;Colmar;Habitat;2022-03-01;343970;262;3.55;1;2330.44
CLI-4222;CRE-4222;Epinal;Consommation;2022-06-14;23887;44;7.42;0;690.59
CLI-4223;CRE-4223;Strasbourg;Consommation;2022-05-23;11943;18;6.92;0;732.37
CLI-4224;CRE-4224;Colmar;Habitat;2021-02-19;197525;188;3.81;1;1677.81
CLI-4225;CRE-4225;Mulhouse;Habitat;2022-08-14;174396;258;3.96;1;1251.46
CLI-4226;CRE-4226;Mulhouse;Habitat;2021-02-27;285488;201;3.46;0;2243.5
CLI-4227;CRE-4227;Colmar;Habitat;2019-07-07;259951;255;4.06;1;1898.92
CLI-4228;CRE-4228;Epinal;Habitat;2022-05-03;344442;216;3.33;0;2550.47
CLI-4229;CRE-4229;Mulhouse;Auto;2020-04-14;39848;67;5.4;1;774.06
CLI-4230;CRE-4230;Epinal;Habitat;2019-03-29;372485;267;3.1;0;2357.33
CLI-4231;CRE-4231;Strasbourg;Auto;2019-12-12;19799;62;4.88;1;399.85
CLI-4232;CRE-4232;Epinal;Consommation;2022-11-14;19442;48;6.01;0;502.41
CLI-4233;CRE-4233;Epinal;Habitat;2022-06-30;324400;185;3.47;1;2691.57
CLI-4234;CRE-4234;Mulhouse;Consommation;2020-07-23;14409;32;6.38;1;526.89
CLI-4235;CRE-4235;Colmar;Auto;2021-09-23;19520;76;5.94;1;353.47
CLI-4236;CRE-4236;Strasbourg;Habitat;2020-04-27;276622;284;3.32;0;1739.34
CLI-4237;CRE-4237;Strasbourg;Habitat;2021-12-24;431906;225;3.49;0;3175.71
CLI-4238;CRE-4238;Mulhouse;Consommation;2019-10-02;13138;25;6.58;1;597.56
CLI-4239;CRE-4239;Strasbourg;Auto;2019-02-13;38399;80;5.48;1;655.34
CLI-4240;CRE-4240;Mulhouse;Auto;2020-12-10;44901;70;5.28;1;839.01
CLI-4241;CRE-4241;Colmar;Habitat;2020-09-06;384039;256;3.08;1;2485.85
CLI-4242;CRE-4242;Colmar;Habitat;2021-01-27;240924;271;4.17;1;1726.23
CLI-4243;CRE-4243;Epinal;Consommation;2019-10-12;24360;13;5.68;0;1989.15
CLI-4244;CRE-4244;Colmar;Habitat;2022-01-19;415121;217;3.44;1;3103.01
CLI-4245;CRE-4245;Colmar;Habitat;2022-10-29;302758;233;3.53;1;2190.0
CLI-4246;CRE-4246;Colmar;Habitat;2021-09-27;275479;235;3.71;0;2023.94
CLI-4247;CRE-4247;Mulhouse;Consommation;2021-10-21;10825;20;7.12;1;605.48
CLI-4248;CRE-4248;Strasbourg;Consommation;2022-10-10;8518;53;7.24;1;212.11
CLI-4249;CRE-4249;Strasbourg;Consommation;2019-09-27;10025;38;5.96;1;313.61
CLI-4250;CRE-4250;Strasbourg;Habitat;2022-10-31;379962;210;3.9;1;3044.22
CLI-4251;CRE-4251;Mulhouse;Consommation;2019-05-16;24455;48;5.52;0;621.97
CLI-4252;CRE-4252;Strasbourg;Habitat;2022-01-11;384437;281;3.57;1;2511.8
CLI-4253;CRE-4253;Colmar;Habitat;2021-10-03;413985;190;3.8;1;3489.82
CLI-4254;CRE-4254;Strasbourg;Habitat;2019-04-07;412992;260;3.52;1;2799.87
CLI-4255;CRE-4255;Mulhouse;Consommation;2020-07-19;16134;29;6.88;1;648.85
CLI-4256;CRE-4256;Mulhouse;Auto;2022-08-21;26505;73;4.85;1;470.21
CLI-4257;CRE-4257;Mulhouse;Consommation;2020-04-23;24658;38;6.85;1;789.65
CLI-4258;CRE-4258;Mulhouse;Consommation;2021-08-27;18183;16;6.44;1;1234.02
CLI-4259;CRE-4259;Strasbourg;Habitat;2021-05-07;350118;295;4.1;1;2383.08
CLI-4260;CRE-4260;Strasbourg;Consommation;2022-10-11;15123;17;5.66;1;960.92
CLI-4261;CRE-4261;Epinal;Auto;2019-02-20;32210;64;5.68;1;655.74
CLI-4262;CRE-4262;Colmar;Habitat;2020-01-09;410404;182;3.69;1;3516.96
CLI-4263;CRE-4263;Mulhouse;Consommation;2022-10-25;15981;24;6.33;1;750.17
CLI-4264;CRE-4264;Strasbourg;Auto;2021-05-11;34398;46;5.03;1;891.97
CLI-4265;CRE-4265;Epinal;Habitat;2022-09-27;289508;195;3.98;1;2444.86
CLI-4266;CRE-4266;Mulhouse;Auto;2019-09-08;20626;37;5.44;0;650.96
CLI-4267;CRE-4267;Mulhouse;Habitat;2019-05-18;295110;258;4.09;1;2149.67
CLI-4268;CRE-4268;Colmar;Consommation;2020-05-05;18569;21;6.29;0;981.57
CLI-4269;CRE-4269;Epinal;Auto;2019-12-11;19091;65;5.86;0;386.94
CLI-4270;CRE-4270;Mulhouse;Auto;2020-05-10;26378;47;4.78;0;666.31
CLI-4271;CRE-4271;Mulhouse;Auto;2021-04-21;17407;83;5.23;0;285.59
CLI-4272;CRE-4272;Epinal;Auto;2022-02-09;37427;70;4.94;1;688.75
CLI-4273;CRE-4273;Colmar;Consommation;2021-06-12;21732;28;6.1;0;886.61
CLI-4274;CRE-4274;Strasbourg;Habitat;2021-03-16;365292;211;3.29;1;2732.75
CLI-4275;CRE-4275;Colmar;Consommation;2019-08-18;14688;12;5.71;0;1293.89
CLI-4276;CRE-4276;Epinal;Habitat;2022-09-15;306720;210;3.69;1;2403.74
CLI-4277;CRE-4277;Strasbourg;Consommation;2021-12-02;10053;40;6.51;1;305.86
CLI-4278;CRE-4278;Strasbourg;Habitat;2021-07-15;255940;217;4.15;1;2064.57
CLI-4279;CRE-4279;Epinal;Auto;2021-05-03;38063;58;5.85;1;841.82
CLI-4280;CRE-4280;Mulhouse;Habitat;2019-03-08;164392;231;4.32;1;1303.46
CLI-4281;CRE-4281;Strasbourg;Consommation;2022-03-28;10729;53;6.8;1;263.23
CLI-4282;CRE-4282;Colmar;Auto;2020-10-18;34076;36;4.78;1;1082.29
CLI-4283;CRE-4283;Colmar;Habitat;2022-10-19;275030;272;3.57;0;1829.35
CLI-4284;CRE-4284;Epinal;Consommation;2019-02-11;7328;51;6.27;1;181.98
CLI-4285;CRE-4285;Mulhouse;Habitat;2022-07-15;285335;257;3.97;1;2054.24
CLI-4286;CRE-4286;Strasbourg;Consommation;2019-12-08;10267;35;5.88;1;343.65
