Date_Mois;Client_ID;Capital_Restant_Du;Score_Risque;Statut
2024-05-01;CLI-4793;196949.4;65;OK
2024-06-01;CLI-4793;195964.65;39;OK
2024-07-01;CLI-4793;194979.9;87;Retard
2024-08-01;CLI-4793;193995.16;36;OK
2024-09-01;CLI-4793;193010.41;66;OK
2024-10-01;CLI-4793;192025.66;42;OK
2024-11-01;CLI-4793;191040.92;69;OK
2024-12-01;CLI-4793;190056.17;52;OK
2024-01-01;CLI-4794;319562.88;3;OK
2024-02-01;CLI-4794;317726.31;54;OK
2024-03-01;CLI-4794;315889.74;56;OK
2024-04-01;CLI-4794;314053.18;71;OK
2024-05-01;CLI-4794;312216.61;76;OK
2024-06-01;CLI-4794;310380.04;19;OK
2024-07-01;CLI-4794;308543.47;44;OK
2024-08-01;CLI-4794;306706.9;9;OK
2024-09-01;CLI-4794;304870.33;66;OK
2024-10-01;CLI-4794;303033.77;13;OK
2024-11-01;CLI-4794;301197.2;59;OK
2024-12-01;CLI-4794;299360.63;28;OK
2024-01-01;CLI-4795;314977.78;53;OK
2024-02-01;CLI-4795;313665.37;94;Retard
2024-03-01;CLI-4795;312352.96;73;OK
2024-04-01;CLI-4795;311040.56;41;OK
2024-05-01;CLI-4795;309728.15;91;Retard
2024-06-01;CLI-4795;308415.74;57;OK
2024-07-01;CLI-4795;307103.33;91;Retard
2024-08-01;CLI-4795;305790.93;17;OK
2024-09-01;CLI-4795;304478.52;53;OK
2024-10-01;CLI-4795;303166.11;73;OK
2024-11-01;CLI-4795;301853.7;39;OK
2024-12-01;CLI-4795;300541.3;41;OK
2024-01-01;CLI-4796;8732.56;85;OK
2024-02-01;CLI-4796;8431.44;40;OK
2024-03-01;CLI-4796;8130.32;32;OK
2024-04-01;CLI-4796;7829.19;68;OK
2024-05-01;CLI-4796;7528.07;27;OK
2024-06-01;CLI-4796;7226.95;16;OK
2024-07-01;CLI-4796;6925.82;75;OK
2024-08-01;CLI-4796;6624.7;11;OK
2024-09-01;CLI-4796;6323.58;28;OK
2024-10-01;CLI-4796;6022.46;68;OK
2024-11-01;CLI-4796;5721.33;85;OK
2024-12-01;CLI-4796;5420.21;11;OK
2024-01-01;CLI-4797;3697.2;46;OK
2024-02-01;CLI-4797;3081.0;37;OK
2024-03-01;CLI-4797;2464.8;57;OK
2024-04-01;CLI-4797;1848.6;79;OK
2024-05-01;CLI-4797;1232.4;30;OK
2024-06-01;CLI-4797;616.2;37;OK
2024-07-01;CLI-4797;0.0;39;OK
2024-08-01;CLI-4797;0.0;69;OK
2024-09-01;CLI-4797;0.0;31;OK
2024-10-01;CLI-4797;0.0;13;OK
2024-11-01;CLI-4797;0.0;96;Defaut
2024-12-01;CLI-4797;0.0;15;OK
2024-01-01;CLI-4798;0.0;68;OK
2024-02-01;CLI-4798;0.0;90;Retard
2024-03-01;CLI-4798;0.0;99;Defaut
2024-04-01;CLI-4798;0.0;15;OK
2024-05-01;CLI-4798;0.0;17;OK
2024-06-01;CLI-4798;0.0;50;OK
2024-07-01;CLI-4798;0.0;51;OK
2024-08-01;CLI-4798;0.0;58;OK
2024-09-01;CLI-4798;0.0;92;Retard
2024-10-01;CLI-4798;0.0;18;OK
2024-11-01;CLI-4798;0.0;15;OK
2024-12-01;CLI-4798;0.0;42;OK
2024-01-01;CLI-4799;1110.35;23;OK
2024-02-01;CLI-4799;740.23;44;OK
2024-03-01;CLI-4799;370.12;62;OK
2024-04-01;CLI-4799;0.0;95;Retard
2024-05-01;CLI-4799;0.0;70;OK
2024-06-01;CLI-4799;0.0;16;OK
2024-07-01;CLI-4799;0.0;8;OK
2024-08-01;CLI-4799;0.0;1;OK
2024-09-01;CLI-4799;0.0;56;OK
2024-10-01;CLI-4799;0.0;84;OK
2024-11-01;CLI-4799;0.0;36;OK
2024-12-01;CLI-4799;0.0;99;Defaut
2024-01-01;CLI-4800;0.0;95;Retard
2024-02-01;CLI-4800;0.0;95;Retard
2024-03-01;CLI-4800;0.0;17;OK
2024-04-01;CLI-4800;0.0;96;Defaut
2024-05-01;CLI-4800;0.0;20;OK
2024-06-01;CLI-4800;0.0;6;OK
2024-07-01;CLI-4800;0.0;62;OK
2024-08-01;CLI-4800;0.0;73;OK
2024-09-01;CLI-4800;0.0;50;OK
2024-10-01;CLI-4800;0.0;91;Retard
2024-11-01;CLI-4800;0.0;65;OK
2024-12-01;CLI-4800;0.0;62;OK
2024-01-01;CLI-4801;0.0;5;OK
2024-02-01;CLI-4801;0.0;72;OK
2024-03-01;CLI-4801;0.0;6;OK
2024-04-01;CLI-4801;0.0;17;OK
2024-05-01;CLI-4801;0.0;72;OK
2024-06-01;CLI-4801;0.0;94;Retard
2024-07-01;CLI-4801;0.0;81;OK
2024-08-01;CLI-4801;0.0;32;OK
2024-09-01;CLI-4801;0.0;29;OK
2024-10-01;CLI-4801;0.0;58;OK
2024-11-01;CLI-4801;0.0;36;OK
2024-12-01;CLI-4801;0.0;55;OK
2024-01-01;CLI-4802;6716.0;64;OK
2024-02-01;CLI-4802;6342.89;40;OK
2024-03-01;CLI-4802;5969.78;58;OK
2024-04-01;CLI-4802;5596.67;86;Retard
2024-05-01;CLI-4802;5223.56;97;Defaut
2024-06-01;CLI-4802;4850.44;91;Retard
2024-07-01;CLI-4802;4477.33;15;OK
2024-08-01;CLI-4802;4104.22;28;OK
2024-09-01;CLI-4802;3731.11;3;OK
2024-10-01;CLI-4802;3358.0;53;OK
2024-11-01;CLI-4802;2984.89;37;OK
2024-12-01;CLI-4802;2611.78;70;OK
2024-01-01;CLI-4803;0.0;91;Retard
2024-02-01;CLI-4803;0.0;47;OK
2024-03-01;CLI-4803;0.0;43;OK
2024-04-01;CLI-4803;0.0;72;OK
2024-05-01;CLI-4803;0.0;17;OK
2024-06-01;CLI-4803;0.0;38;OK
2024-07-01;CLI-4803;0.0;78;OK
2024-08-01;CLI-4803;0.0;8;OK
2024-09-01;CLI-4803;0.0;69;OK
2024-10-01;CLI-4803;0.0;13;OK
2024-11-01;CLI-4803;0.0;43;OK
2024-12-01;CLI-4803;0.0;58;OK
2024-01-01;CLI-4804;195562.94;77;OK
2024-02-01;CLI-4804;194631.69;67;OK
2024-03-01;CLI-4804;193700.44;95;Retard
2024-04-01;CLI-4804;192769.18;91;Retard
2024-05-01;CLI-4804;191837.93;51;OK
2024-06-01;CLI-4804;190906.68;3;OK
2024-07-01;CLI-4804;189975.43;25;OK
2024-08-01;CLI-4804;189044.18;48;OK
2024-09-01;CLI-4804;188112.92;13;OK
2024-10-01;CLI-4804;187181.67;2;OK
2024-11-01;CLI-4804;186250.42;85;OK
2024-12-01;CLI-4804;185319.17;47;OK
2024-01-01;CLI-4805;0.0;51;OK
2024-02-01;CLI-4805;0.0;5;OK
2024-03-01;CLI-4805;0.0;55;OK
2024-04-01;CLI-4805;0.0;30;OK
2024-05-01;CLI-4805;0.0;99;Defaut
2024-06-01;CLI-4805;0.0;40;OK
2024-07-01;CLI-4805;0.0;43;OK
2024-08-01;CLI-4805;0.0;99;Defaut
2024-09-01;CLI-4805;0.0;96;Defaut
2024-10-01;CLI-4805;0.0;88;Retard
2024-11-01;CLI-4805;0.0;95;Retard
2024-12-01;CLI-4805;0.0;43;OK
2024-01-01;CLI-4806;172195.76;96;Defaut
2024-02-01;CLI-4806;171217.37;76;OK
2024-03-01;CLI-4806;170238.99;15;OK
2024-04-01;CLI-4806;169260.6;2;OK
2024-05-01;CLI-4806;168282.22;68;OK
2024-06-01;CLI-4806;167303.83;66;OK
2024-07-01;CLI-4806;166325.45;29;OK
2024-08-01;CLI-4806;165347.06;59;OK
2024-09-01;CLI-4806;164368.68;31;OK
2024-10-01;CLI-4806;163390.29;13;OK
2024-11-01;CLI-4806;162411.91;98;Defaut
2024-12-01;CLI-4806;161433.52;61;OK
2024-01-01;CLI-4807;387731.14;78;OK
2024-02-01;CLI-4807;386262.46;56;OK
2024-03-01;CLI-4807;384793.79;98;Defaut
2024-04-01;CLI-4807;383325.11;97;Defaut
2024-05-01;CLI-4807;381856.43;68;OK
2024-06-01;CLI-4807;380387.75;58;OK
2024-07-01;CLI-4807;378919.07;78;OK
2024-08-01;CLI-4807;377450.39;25;OK
2024-09-01;CLI-4807;375981.71;41;OK
2024-10-01;CLI-4807;374513.04;17;OK
2024-11-01;CLI-4807;373044.36;96;Defaut
2024-12-01;CLI-4807;371575.68;89;Retard
2024-01-01;CLI-4808;0.0;82;OK
2024-02-01;CLI-4808;0.0;39;OK
2024-03-01;CLI-4808;0.0;80;OK
2024-04-01;CLI-4808;0.0;44;OK
2024-05-01;CLI-4808;0.0;76;OK
2024-06-01;CLI-4808;0.0;10;OK
2024-07-01;CLI-4808;0.0;47;OK
2024-08-01;CLI-4808;0.0;41;OK
2024-09-01;CLI-4808;0.0;98;Defaut
2024-10-01;CLI-4808;0.0;63;OK
2024-11-01;CLI-4808;0.0;46;OK
2024-12-01;CLI-4808;0.0;14;OK
2024-01-01;CLI-4809;137447.49;21;OK
2024-02-01;CLI-4809;136531.17;81;OK
2024-03-01;CLI-4809;135614.85;47;OK
2024-04-01;CLI-4809;134698.54;54;OK
2024-05-01;CLI-4809;133782.22;28;OK
2024-06-01;CLI-4809;132865.9;95;Retard
2024-07-01;CLI-4809;131949.59;42;OK
2024-08-01;CLI-4809;131033.27;59;OK
2024-09-01;CLI-4809;130116.95;6;OK
2024-10-01;CLI-4809;129200.64;86;Retard
2024-11-01;CLI-4809;128284.32;15;OK
2024-12-01;CLI-4809;127368.01;59;OK
2024-01-01;CLI-4810;0.0;78;OK
2024-02-01;CLI-4810;0.0;27;OK
2024-03-01;CLI-4810;0.0;79;OK
2024-04-01;CLI-4810;0.0;75;OK
2024-05-01;CLI-4810;0.0;54;OK
2024-06-01;CLI-4810;0.0;34;OK
2024-07-01;CLI-4810;0.0;58;OK
2024-08-01;CLI-4810;0.0;90;Retard
2024-09-01;CLI-4810;0.0;75;OK
2024-10-01;CLI-4810;0.0;5;OK
2024-11-01;CLI-4810;0.0;25;OK
2024-12-01;CLI-4810;0.0;17;OK
2024-01-01;CLI-4811;191750.72;26;OK
2024-02-01;CLI-4811;190521.55;40;OK
2024-03-01;CLI-4811;189292.38;2;OK
2024-04-01;CLI-4811;188063.2;78;OK
2024-05-01;CLI-4811;186834.03;64;OK
2024-06-01;CLI-4811;185604.86;27;OK
2024-07-01;CLI-4811;184375.69;63;OK
2024-08-01;CLI-4811;183146.52;9;OK
2024-09-01;CLI-4811;181917.35;48;OK
2024-10-01;CLI-4811;180688.18;74;OK
2024-11-01;CLI-4811;179459.01;3;OK
2024-12-01;CLI-4811;178229.83;26;OK
2024-01-01;CLI-4812;0.0;44;OK
2024-02-01;CLI-4812;0.0;54;OK
2024-03-01;CLI-4812;0.0;42;OK
2024-04-01;CLI-4812;0.0;94;Retard
2024-05-01;CLI-4812;0.0;83;OK
2024-06-01;CLI-4812;0.0;1;OK
2024-07-01;CLI-4812;0.0;8;OK
2024-08-01;CLI-4812;0.0;81;OK
2024-09-01;CLI-4812;0.0;2;OK
2024-10-01;CLI-4812;0.0;78;OK
2024-11-01;CLI-4812;0.0;4;OK
2024-12-01;CLI-4812;0.0;48;OK
2024-01-01;CLI-4813;21074.73;39;OK
2024-02-01;CLI-4813;20489.32;82;OK
2024-03-01;CLI-4813;19903.91;21;OK
2024-04-01;CLI-4813;19318.5;29;OK
2024-05-01;CLI-4813;18733.09;82;OK
2024-06-01;CLI-4813;18147.68;74;OK
2024-07-01;CLI-4813;17562.27;3;OK
2024-08-01;CLI-4813;16976.86;96;Defaut
2024-09-01;CLI-4813;16391.45;69;OK
2024-10-01;CLI-4813;15806.05;58;OK
2024-11-01;CLI-4813;15220.64;16;OK
2024-12-01;CLI-4813;14635.23;72;OK
2024-01-01;CLI-4814;0.0;7;OK
2024-02-01;CLI-4814;0.0;82;OK
2024-03-01;CLI-4814;0.0;96;Defaut
2024-04-01;CLI-4814;0.0;89;Retard
2024-05-01;CLI-4814;0.0;8;OK
2024-06-01;CLI-4814;0.0;4;OK
2024-07-01;CLI-4814;0.0;23;OK
2024-08-01;CLI-4814;0.0;81;OK
2024-09-01;CLI-4814;0.0;18;OK
2024-10-01;CLI-4814;0.0;39;OK
2024-11-01;CLI-4814;0.0;24;OK
2024-12-01;CLI-4814;0.0;98;Defaut
2024-01-01;CLI-4815;186486.15;62;OK
2024-02-01;CLI-4815;185389.18;47;OK
2024-03-01;CLI-4815;184292.2;77;OK
2024-04-01;CLI-4815;183195.22;41;OK
2024-05-01;CLI-4815;182098.24;99;Defaut
2024-06-01;CLI-4815;181001.27;85;OK
2024-07-01;CLI-4815;179904.29;41;OK
2024-08-01;CLI-4815;178807.31;56;OK
2024-09-01;CLI-4815;177710.33;44;OK
2024-10-01;CLI-4815;176613.36;62;OK
2024-11-01;CLI-4815;175516.38;96;Defaut
2024-12-01;CLI-4815;174419.4;27;OK
2024-01-01;CLI-4816;256011.25;92;Retard
2024-02-01;CLI-4816;254809.32;43;OK
2024-03-01;CLI-4816;253607.39;89;Retard
2024-04-01;CLI-4816;252405.45;90;Retard
2024-05-01;CLI-4816;251203.52;27;OK
2024-06-01;CLI-4816;250001.59;51;OK
2024-07-01;CLI-4816;248799.66;3;OK
2024-08-01;CLI-4816;247597.73;88;Retard
2024-09-01;CLI-4816;246395.8;86;Retard
2024-10-01;CLI-4816;245193.87;27;OK
2024-11-01;CLI-4816;243991.94;43;OK
2024-12-01;CLI-4816;242790.01;97;Defaut
2024-01-01;CLI-4817;12518.08;7;OK
2024-02-01;CLI-4817;12054.45;73;OK
2024-03-01;CLI-4817;11590.82;24;OK
2024-04-01;CLI-4817;11127.18;46;OK
2024-05-01;CLI-4817;10663.55;23;OK
2024-06-01;CLI-4817;10199.92;48;OK
2024-07-01;CLI-4817;9736.29;15;OK
2024-08-01;CLI-4817;9272.65;7;OK
2024-09-01;CLI-4817;8809.02;79;OK
2024-10-01;CLI-4817;8345.39;46;OK
2024-11-01;CLI-4817;7881.76;80;OK
2024-12-01;CLI-4817;7418.12;96;Defaut
2024-01-01;CLI-4818;0.0;59;OK
2024-02-01;CLI-4818;0.0;50;OK
2024-03-01;CLI-4818;0.0;48;OK
2024-04-01;CLI-4818;0.0;71;OK
2024-05-01;CLI-4818;0.0;80;OK
2024-06-01;CLI-4818;0.0;93;Retard
2024-07-01;CLI-4818;0.0;37;OK
2024-08-01;CLI-4818;0.0;83;OK
2024-09-01;CLI-4818;0.0;16;OK
2024-10-01;CLI-4818;0.0;93;Retard
2024-11-01;CLI-4818;0.0;39;OK
2024-12-01;CLI-4818;0.0;99;Defaut
2024-01-01;CLI-4819;6979.76;8;OK
2024-02-01;CLI-4819;6700.57;36;OK
2024-03-01;CLI-4819;6421.38;84;OK
2024-04-01;CLI-4819;6142.19;87;Retard
2024-05-01;CLI-4819;5863.0;42;OK
2024-06-01;CLI-4819;5583.81;18;OK
2024-07-01;CLI-4819;5304.62;31;OK
2024-08-01;CLI-4819;5025.43;71;OK
2024-09-01;CLI-4819;4746.24;85;OK
2024-10-01;CLI-4819;4467.05;54;OK
2024-11-01;CLI-4819;4187.86;4;OK
2024-12-01;CLI-4819;3908.67;85;OK
2024-01-01;CLI-4820;309943.08;72;OK
2024-02-01;CLI-4820;308607.12;48;OK
2024-03-01;CLI-4820;307271.15;47;OK
2024-04-01;CLI-4820;305935.19;21;OK
2024-05-01;CLI-4820;304599.23;92;Retard
2024-06-01;CLI-4820;303263.27;6;OK
2024-07-01;CLI-4820;301927.31;62;OK
2024-08-01;CLI-4820;300591.35;79;OK
2024-09-01;CLI-4820;299255.38;89;Retard
2024-10-01;CLI-4820;297919.42;72;OK
2024-11-01;CLI-4820;296583.46;1;OK
2024-12-01;CLI-4820;295247.5;67;OK
2024-01-01;CLI-4821;13551.97;11;OK
2024-02-01;CLI-4821;12962.76;82;OK
2024-03-01;CLI-4821;12373.54;72;OK
2024-04-01;CLI-4821;11784.32;88;Retard
2024-05-01;CLI-4821;11195.11;38;OK
2024-06-01;CLI-4821;10605.89;88;Retard
2024-07-01;CLI-4821;10016.68;5;OK
2024-08-01;CLI-4821;9427.46;36;OK
2024-09-01;CLI-4821;8838.24;95;Retard
2024-10-01;CLI-4821;8249.03;41;OK
2024-11-01;CLI-4821;7659.81;81;OK
2024-12-01;CLI-4821;7070.59;23;OK
2024-01-01;CLI-4822;26446.02;94;Retard
2024-02-01;CLI-4822;25534.09;5;OK
2024-03-01;CLI-4822;24622.16;30;OK
2024-04-01;CLI-4822;23710.23;15;OK
2024-05-01;CLI-4822;22798.3;54;OK
2024-06-01;CLI-4822;21886.36;69;OK
2024-07-01;CLI-4822;20974.43;96;Defaut
2024-08-01;CLI-4822;20062.5;29;OK
2024-09-01;CLI-4822;19150.57;31;OK
2024-10-01;CLI-4822;18238.64;61;OK
2024-11-01;CLI-4822;17326.7;82;OK
2024-12-01;CLI-4822;16414.77;22;OK
2024-01-01;CLI-4823;0.0;59;OK
2024-02-01;CLI-4823;0.0;38;OK
2024-03-01;CLI-4823;0.0;34;OK
2024-04-01;CLI-4823;0.0;6;OK
2024-05-01;CLI-4823;0.0;60;OK
2024-06-01;CLI-4823;0.0;76;OK
2024-07-01;CLI-4823;0.0;99;Defaut
2024-08-01;CLI-4823;0.0;70;OK
2024-09-01;CLI-4823;0.0;61;OK
2024-10-01;CLI-4823;0.0;64;OK
2024-11-01;CLI-4823;0.0;83;OK
2024-12-01;CLI-4823;0.0;37;OK
2024-01-01;CLI-4824;339234.13;9;OK
2024-02-01;CLI-4824;337400.44;29;OK
2024-03-01;CLI-4824;335566.74;90;Retard
2024-04-01;CLI-4824;333733.04;90;Retard
2024-05-01;CLI-4824;331899.34;34;OK
2024-06-01;CLI-4824;330065.64;27;OK
2024-07-01;CLI-4824;328231.95;71;OK
2024-08-01;CLI-4824;326398.25;18;OK
2024-09-01;CLI-4824;324564.55;39;OK
2024-10-01;CLI-4824;322730.85;57;OK
2024-11-01;CLI-4824;320897.15;67;OK
2024-12-01;CLI-4824;319063.46;31;OK
2024-01-01;CLI-4825;0.0;19;OK
2024-02-01;CLI-4825;0.0;31;OK
2024-03-01;CLI-4825;0.0;55;OK
2024-04-01;CLI-4825;0.0;90;Retard
2024-05-01;CLI-4825;0.0;49;OK
2024-06-01;CLI-4825;0.0;19;OK
2024-07-01;CLI-4825;0.0;23;OK
2024-08-01;CLI-4825;0.0;10;OK
2024-09-01;CLI-4825;0.0;63;OK
2024-10-01;CLI-4825;0.0;18;OK
2024-11-01;CLI-4825;0.0;13;OK
2024-12-01;CLI-4825;0.0;45;OK
2024-01-01;CLI-4826;227681.5;80;OK
2024-02-01;CLI-4826;226651.27;35;OK
2024-03-01;CLI-4826;225621.04;7;OK
2024-04-01;CLI-4826;224590.81;86;Retard
2024-05-01;CLI-4826;223560.57;21;OK
2024-06-01;CLI-4826;222530.34;5;OK
2024-07-01;CLI-4826;221500.11;18;OK
2024-08-01;CLI-4826;220469.87;90;Retard
2024-09-01;CLI-4826;219439.64;31;OK
2024-10-01;CLI-4826;218409.41;9;OK
2024-11-01;CLI-4826;217379.17;34;OK
2024-12-01;CLI-4826;216348.94;76;OK
2024-01-01;CLI-4827;2234.44;10;OK
2024-02-01;CLI-4827;1489.63;35;OK
2024-03-01;CLI-4827;744.81;14;OK
2024-04-01;CLI-4827;0.0;66;OK
2024-05-01;CLI-4827;0.0;31;OK
2024-06-01;CLI-4827;0.0;95;Retard
2024-07-01;CLI-4827;0.0;6;OK
2024-08-01;CLI-4827;0.0;12;OK
2024-09-01;CLI-4827;0.0;21;OK
2024-10-01;CLI-4827;0.0;29;OK
2024-11-01;CLI-4827;0.0;29;OK
2024-12-01;CLI-4827;0.0;31;OK
2024-01-01;CLI-4828;198279.58;19;OK
2024-02-01;CLI-4828;197473.56;28;OK
2024-03-01;CLI-4828;196667.55;88;Retard
2024-04-01;CLI-4828;195861.53;78;OK
2024-05-01;CLI-4828;195055.52;75;OK
2024-06-01;CLI-4828;194249.51;9;OK
2024-07-01;CLI-4828;193443.49;80;OK
2024-08-01;CLI-4828;192637.48;39;OK
2024-09-01;CLI-4828;191831.46;40;OK
2024-10-01;CLI-4828;191025.45;91;Retard
2024-11-01;CLI-4828;190219.43;90;Retard
2024-12-01;CLI-4828;189413.42;75;OK
2024-01-01;CLI-4829;11975.11;87;Retard
2024-02-01;CLI-4829;11683.04;68;OK
2024-03-01;CLI-4829;11390.96;22;OK
2024-04-01;CLI-4829;11098.89;37;OK
2024-05-01;CLI-4829;10806.81;68;OK
2024-06-01;CLI-4829;10514.73;52;OK
2024-07-01;CLI-4829;10222.66;80;OK
2024-08-01;CLI-4829;9930.58;25;OK
2024-09-01;CLI-4829;9638.51;63;OK
2024-10-01;CLI-4829;9346.43;75;OK
2024-11-01;CLI-4829;9054.35;26;OK
2024-12-01;CLI-4829;8762.28;87;Retard
2024-01-01;CLI-4830;0.0;79;OK
2024-02-01;CLI-4830;0.0;64;OK
2024-03-01;CLI-4830;0.0;41;OK
2024-04-01;CLI-4830;0.0;40;OK
2024-05-01;CLI-4830;0.0;98;Defaut
2024-06-01;CLI-4830;0.0;76;OK
2024-07-01;CLI-4830;0.0;38;OK
2024-08-01;CLI-4830;0.0;55;OK
2024-09-01;CLI-4830;0.0;10;OK
2024-10-01;CLI-4830;0.0;12;OK
2024-11-01;CLI-4830;0.0;59;OK
2024-12-01;CLI-4830;0.0;50;OK
2024-01-01;CLI-4831;164610.17;17;OK
2024-02-01;CLI-4831;163799.29;74;OK
2024-03-01;CLI-4831;162988.4;23;OK
2024-04-01;CLI-4831;162177.51;64;OK
2024-05-01;CLI-4831;161366.62;78;OK
2024-06-01;CLI-4831;160555.73;2;OK
2024-07-01;CLI-4831;159744.85;84;OK
2024-08-01;CLI-4831;158933.96;49;OK
2024-09-01;CLI-4831;158123.07;5;OK
2024-10-01;CLI-4831;157312.18;21;OK
2024-11-01;CLI-4831;156501.3;29;OK
2024-12-01;CLI-4831;155690.41;40;OK
2024-01-01;CLI-4832;3971.74;24;OK
2024-02-01;CLI-4832;3829.89;19;OK
2024-03-01;CLI-4832;3688.04;54;OK
2024-04-01;CLI-4832;3546.2;12;OK
2024-05-01;CLI-4832;3404.35;97;Defaut
2024-06-01;CLI-4832;3262.5;50;OK
2024-07-01;CLI-4832;3120.65;99;Defaut
2024-08-01;CLI-4832;2978.8;85;OK
2024-09-01;CLI-4832;2836.96;95;Retard
2024-10-01;CLI-4832;2695.11;5;OK
2024-11-01;CLI-4832;2553.26;79;OK
2024-12-01;CLI-4832;2411.41;6;OK
2024-01-01;CLI-4833;150629.01;62;OK
2024-02-01;CLI-4833;149844.49;15;OK
2024-03-01;CLI-4833;149059.96;12;OK
2024-04-01;CLI-4833;148275.43;99;Defaut
2024-05-01;CLI-4833;147490.91;48;OK
2024-06-01;CLI-4833;146706.38;37;OK
2024-07-01;CLI-4833;145921.86;69;OK
2024-08-01;CLI-4833;145137.33;94;Retard
2024-09-01;CLI-4833;144352.8;45;OK
2024-10-01;CLI-4833;143568.28;49;OK
2024-11-01;CLI-4833;142783.75;79;OK
2024-12-01;CLI-4833;141999.22;99;Defaut
2024-01-01;CLI-4834;258568.23;68;OK
2024-02-01;CLI-4834;257249.0;14;OK
2024-03-01;CLI-4834;255929.78;92;Retard
2024-04-01;CLI-4834;254610.55;22;OK
2024-05-01;CLI-4834;253291.33;6;OK
2024-06-01;CLI-4834;251972.1;49;OK
2024-07-01;CLI-4834;250652.88;2;OK
2024-08-01;CLI-4834;249333.65;17;OK
2024-09-01;CLI-4834;248014.42;1;OK
2024-10-01;CLI-4834;246695.2;61;OK
2024-11-01;CLI-4834;245375.97;13;OK
2024-12-01;CLI-4834;244056.75;25;OK
2024-01-01;CLI-4835;2638.19;24;OK
2024-02-01;CLI-4835;1978.65;67;OK
2024-03-01;CLI-4835;1319.1;6;OK
2024-04-01;CLI-4835;659.55;11;OK
2024-05-01;CLI-4835;0.0;87;Retard
2024-06-01;CLI-4835;0.0;24;OK
2024-07-01;CLI-4835;0.0;94;Retard
2024-08-01;CLI-4835;0.0;28;OK
2024-09-01;CLI-4835;0.0;65;OK
2024-10-01;CLI-4835;0.0;3;OK
2024-11-01;CLI-4835;0.0;98;Defaut
2024-12-01;CLI-4835;0.0;91;Retard
2024-01-01;CLI-4836;370019.28;21;OK
2024-02-01;CLI-4836;368410.5;38;OK
2024-03-01;CLI-4836;366801.72;48;OK
2024-04-01;CLI-4836;365192.94;50;OK
2024-05-01;CLI-4836;363584.16;77;OK
2024-06-01;CLI-4836;361975.38;45;OK
2024-07-01;CLI-4836;360366.6;37;OK
2024-08-01;CLI-4836;358757.82;97;Defaut
2024-09-01;CLI-4836;357149.04;27;OK
2024-10-01;CLI-4836;355540.26;60;OK
2024-11-01;CLI-4836;353931.48;10;OK
2024-12-01;CLI-4836;352322.7;72;OK
2024-01-01;CLI-4837;157254.28;62;OK
2024-02-01;CLI-4837;156649.45;2;OK
2024-03-01;CLI-4837;156044.63;44;OK
2024-04-01;CLI-4837;155439.8;42;OK
2024-05-01;CLI-4837;154834.98;69;OK
2024-06-01;CLI-4837;154230.16;83;OK
2024-07-01;CLI-4837;153625.33;90;Retard
2024-08-01;CLI-4837;153020.51;80;OK
2024-09-01;CLI-4837;152415.68;80;OK
2024-10-01;CLI-4837;151810.86;79;OK
2024-11-01;CLI-4837;151206.03;64;OK
2024-12-01;CLI-4837;150601.21;11;OK
2024-01-01;CLI-4838;0.0;14;OK
2024-02-01;CLI-4838;0.0;39;OK
2024-03-01;CLI-4838;0.0;5;OK
2024-04-01;CLI-4838;0.0;81;OK
2024-05-01;CLI-4838;0.0;92;Retard
2024-06-01;CLI-4838;0.0;73;OK
2024-07-01;CLI-4838;0.0;92;Retard
2024-08-01;CLI-4838;0.0;54;OK
2024-09-01;CLI-4838;0.0;54;OK
2024-10-01;CLI-4838;0.0;60;OK
2024-11-01;CLI-4838;0.0;8;OK
2024-12-01;CLI-4838;0.0;52;OK
2024-01-01;CLI-4839;325856.41;4;OK
2024-02-01;CLI-4839;323893.42;16;OK
2024-03-01;CLI-4839;321930.43;37;OK
2024-04-01;CLI-4839;319967.44;80;OK
2024-05-01;CLI-4839;318004.45;61;OK
2024-06-01;CLI-4839;316041.46;4;OK
2024-07-01;CLI-4839;314078.47;76;OK
2024-08-01;CLI-4839;312115.48;17;OK
2024-09-01;CLI-4839;310152.49;99;Defaut
2024-10-01;CLI-4839;308189.5;85;OK
2024-11-01;CLI-4839;306226.51;10;OK
2024-12-01;CLI-4839;304263.52;78;OK
2024-01-01;CLI-4840;175598.05;83;OK
2024-02-01;CLI-4840;174678.69;72;OK
2024-03-01;CLI-4840;173759.32;69;OK
2024-04-01;CLI-4840;172839.96;34;OK
2024-05-01;CLI-4840;171920.6;29;OK
2024-06-01;CLI-4840;171001.24;71;OK
2024-07-01;CLI-4840;170081.88;33;OK
2024-08-01;CLI-4840;169162.52;41;OK
2024-09-01;CLI-4840;168243.15;17;OK
2024-10-01;CLI-4840;167323.79;80;OK
2024-11-01;CLI-4840;166404.43;4;OK
2024-12-01;CLI-4840;165485.07;21;OK
2024-01-01;CLI-4841;6531.13;37;OK
2024-02-01;CLI-4841;6234.26;5;OK
2024-03-01;CLI-4841;5937.39;48;OK
2024-04-01;CLI-4841;5640.52;5;OK
2024-05-01;CLI-4841;5343.65;26;OK
2024-06-01;CLI-4841;5046.78;80;OK
2024-07-01;CLI-4841;4749.91;54;OK
2024-08-01;CLI-4841;4453.04;29;OK
2024-09-01;CLI-4841;4156.17;71;OK
2024-10-01;CLI-4841;3859.3;20;OK
2024-11-01;CLI-4841;3562.43;60;OK
2024-12-01;CLI-4841;3265.57;59;OK
2024-01-01;CLI-4842;8518.05;16;OK
